	
	
	
	
	
	
	
	
6047	1
6048	1
6049	1
6050	1
6051	1
6052	1
6053	1
6054	1
6055	1
6056	1
6057	
6200	2
6213	8
6214	8
6216	8
6217	8
6222	8
6223	8
6224	8
6225	8
6226	8
6238	9
6239	9
6241	9
6246	9
6247	9
6248	9
6249	9
6250	9
6251	9
6252	9
6253	9
6254	9
6255	9
6256	9
6257	9
6258	9
6259	9
6260	9
6261	9
6262	9
6263	9
6264	9
6270	9
6271	9
6272	9
6273	9
6274	9
6275	9
6276	9
6277	9
6278	9
6279	9
6280	9
6281	9
6282	9
6283	9
6284	9
6285	9
6286	9
6287	9
6288	9
6289	9
6290	9
6291	9
6292	9
6293	9
6294	9
6295	9
6296	9
6297	9
6298	9
6299	9
6300	9
6301	9
6302	9
6304	9
6629	12
6631	12
6633	12
6636	12
6638	12
6640	12
6642	12
6643	12
6644	12
6656	12
6657	12
6658	12
6659	12
6660	12
6661	12
6662	13
6663	13
6664	13
6667	13
6668	13
6669	13
6670	13
6671	13
6672	13
6673	13
6674	13
6675	13
6676	13
6677	13
6678	14
6682	14
6684	14
6685	14
6687	14
6689	14
6690	14
6691	14
6692	14
6693	14
6694	15
6695	15
6697	15
6698	15
6699	15
6701	15
6702	15
6703	15
6704	15
6705	15
6706	15
6707	15
6708	15
6709	15
6710	15
6730	16
6731	16
6732	16
6733	16
6734	16
6735	16
6736	16
6737	16
6738	16
6739	16
6740	16
6741	16
6742	16
6743	16
6744	16
6745	16
6746	16
6747	16
6748	16
6749	16
6750	16
6751	16
6752	16
6753	17
6754	17
6755	17
6756	17
6757	17
6758	17
6759	17
6760	17
6761	17
6762	17
6763	17
6764	17
6765	17
6766	17
6767	17
6768	17
6769	17
6770	17
6771	17
6772	17
6773	17
6774	17
6775	17
6776	17
6777	17
6803	18
6804	18
6805	18
6806	18
6807	18
6808	18
6816	18
6817	18
6818	18
6819	18
6820	18
6821	18
6822	18
6823	18
6824	18
6825	18
6827	18
6828	20
6829	20
6830	20
6831	20
6832	20
6833	20
6834	20
6836	20
6837	20
6838	20
6839	20
6840	20
6841	20
6842	20
6843	20
6844	20
6845	20
6846	20
6848	20
7120	22
7122	22
7123	22
7125	22
7126	22
7127	22
7129	22
7131	22
7132	22
7134	22
7136	22
7149	22
7150	22
7152	22
7154	22
7155	22
7155	23
7157	23
7159	23
7161	23
7163	23
7164	23
7165	23
7166	23
7167	23
7169	23
7170	24
7172	24
7174	24
7176	24
7177	25
7179	25
7181	25
7182	26
7183	26
7185	26
7187	26
7188	27
7190	27
7192	27
7193	27
7195	27
7197	27
7199	27
7201	28
7203	28
7205	28
7207	28
7208	28
7647	29
7649	29
7651	29
7653	29
7655	29
7657	29
7659	29
7660	29
7663	29
7665	29
7667	29
7669	29
7671	29
7673	29
7675	29
7677	29
7679	29
7682	29
7684	29
7686	29
7688	29
7690	29
7692	29
7694	29
7696	29
7698	29
7700	29
7702	29
7704	29
7706	29
7708	29
7710	29
7712	29
7714	29
7716	29
7718	29
7720	29
7722	29
7725	29
7726	30
7729	30
7732	30
7735	30
7736	30
7739	30
7741	30
7743	30
7745	30
7747	30
7749	30
7751	30
7753	30
7755	30
7759	30
7762	30
